trial_id,epoch,train_loss,val_loss,train_mae,val_mae,learning_rate,elapsed_sec,lstm1_units,lstm2_units,dropout,batch_size
default,42,0.911026,0.965403,0.276482,0.229977,0.000352,3467.36,64,32,0.3,32,0.5,0.05,0.659,0.111,1.3279,0.5451,1.3318,0.0714,0.4961,1.1819,0.4891,0.5819,0.771,0.680,0.801,0.694,0.806,0.779,0.761,0.780,3.809,1.208,3.947,0.314,1.312,3.612,1.205,1.676
default,17,1.249086,0.717537,0.332718,0.247936,0.000799,1463.88,64,32,0.3,32,0.5,0.05,0.851,0.107,1.6025,0.5869,1.2594,0.0740,0.6627,1.1833,0.5133,0.6200,0.788,0.875,0.886,0.680,0.949,0.853,0.794,0.840,4.806,2.091,4.950,0.311,2.499,4.161,1.346,1.921
default,43,0.908156,1.140570,0.272041,0.250699,0.000345,3545.22,64,32,0.3,32,0.5,0.05,0.670,0.105,1.3832,0.7171,1.4351,0.0757,0.4970,1.3558,0.5068,0.5942,0.671,0.444,0.775,0.773,0.840,0.662,0.771,0.669,3.671,1.148,4.176,0.392,1.494,3.645,1.233,1.395
default,18,1.268983,0.611652,0.330702,0.260024,0.000799,1540.88,64,32,0.3,32,0.5,0.05,0.673,0.109,1.5151,0.6548,1.2916,0.0471,0.7243,1.1737,0.6193,0.7860,0.680,0.774,0.717,0.954,0.797,0.675,0.728,0.473,3.581,1.693,3.797,0.300,1.852,3.314,1.326,1.394
default,44,0.895813,1.021567,0.272637,0.236974,0.000337,3629.73,64,32,0.3,32,0.5,0.05,0.689,0.112,1.3185,0.5469,1.3677,0.0686,0.5197,1.2346,0.5129,0.6359,0.777,0.703,0.841,0.696,0.763,0.787,0.784,0.687,3.827,1.243,4.580,0.297,1.336,3.855,1.292,1.572
default,19,1.175103,0.715097,0.320099,0.263765,0.000799,1625.21,64,32,0.3,32,0.5,0.05,0.709,0.111,1.4614,0.6883,1.2308,0.0451,0.8503,1.4308,0.5861,0.6336,0.779,0.653,0.827,0.953,0.641,0.654,0.762,0.690,4.329,1.510,4.038,0.283,1.811,3.648,1.419,1.447
default,45,0.892591,1.044340,0.269042,0.252732,0.000330,3717.28,64,32,0.3,32,0.5,0.05,0.682,0.112,1.3499,0.6585,1.4104,0.0649,0.5533,1.2817,0.5235,0.7578,0.760,0.616,0.751,0.689,0.769,0.731,0.707,0.497,3.836,1.314,4.243,0.282,1.460,3.904,1.164,1.608
default,20,1.195246,0.633285,0.321588,0.233111,0.000798,1718.52,64,32,0.3,32,0.5,0.05,0.733,0.115,1.4702,0.5449,1.2939,0.0418,0.5947,1.1658,0.5051,0.5844,0.726,0.827,0.804,0.932,0.819,0.802,0.756,0.849,3.926,1.611,4.497,0.249,1.638,4.160,1.319,1.789
default,46,0.878185,0.983691,0.270929,0.233149,0.000323,3819.66,64,32,0.3,32,0.5,0.05,0.644,0.112,1.3471,0.5371,1.3326,0.0638,0.5155,1.2401,0.5093,0.5885,0.746,0.707,0.759,0.742,0.784,0.748,0.733,0.670,3.909,1.203,3.671,0.291,1.436,3.719,1.162,1.405
default,21,1.148742,0.669993,0.313359,0.256351,0.000798,1819.75,64,32,0.3,32,0.5,0.05,0.630,0.109,1.4806,0.5401,1.2265,0.0486,0.7058,1.1848,0.6025,0.9111,0.757,0.771,0.775,0.881,0.736,0.730,0.596,0.338,4.148,1.355,3.618,0.272,1.613,3.028,1.111,1.304
default,47,0.853059,1.062720,0.268569,0.244814,0.000316,3919.01,64,32,0.3,32,0.5,0.05,0.650,0.112,1.5433,0.5307,1.4187,0.0537,0.5247,1.3805,0.5108,0.5750,0.615,0.663,0.729,0.816,0.739,0.656,0.747,0.720,3.842,1.119,3.760,0.296,1.260,3.974,1.275,1.456
default,22,1.106471,0.584290,0.308584,0.229420,0.000798,1919.05,64,32,0.3,32,0.5,0.05,0.621,0.120,1.4479,0.5245,1.2119,0.0463,0.6184,1.1080,0.5226,0.5894,0.741,0.746,0.776,0.901,0.737,0.790,0.780,0.661,4.008,1.195,3.550,0.223,1.531,3.335,1.252,1.273
default,48,0.852170,0.922484,0.267685,0.237427,0.000308,4018.21,64,32,0.3,32,0.5,0.05,0.647,0.114,1.3581,0.5452,1.4285,0.0617,0.5167,1.2562,0.4912,0.6050,0.793,0.700,0.723,0.729,0.800,0.727,0.786,0.653,3.958,1.167,3.948,0.274,1.350,3.713,1.176,1.388
default,23,1.121151,0.654842,0.306355,0.246807,0.000798,2015.38,64,32,0.3,32,0.5,0.05,0.716,0.112,1.4504,0.6119,1.3008,0.0665,0.5615,1.1377,0.7250,0.5907,0.781,0.713,0.814,0.799,0.853,0.849,0.490,0.680,4.189,1.794,4.136,0.247,1.740,4.021,1.292,1.369
default,24,1.097705,0.857654,0.301884,0.253938,0.000797,2103.19,64,32,0.3,32,0.5,0.05,0.753,0.104,1.4461,0.6191,1.3224,0.0429,0.6345,1.4325,0.6099,0.6192,0.817,0.726,0.812,0.959,0.861,0.742,0.654,0.638,4.446,1.619,4.121,0.371,1.746,3.813,1.706,1.562
default,25,1.083376,0.651830,0.302882,0.230456,0.000797,2191.27,64,32,0.3,32,0.5,0.05,0.647,0.113,1.4518,0.5351,1.1976,0.0609,0.5666,1.1359,0.5598,0.5567,0.753,0.874,0.767,0.715,0.882,0.727,0.702,0.754,4.028,1.652,3.491,0.257,1.801,2.923,1.216,1.395
default,26,1.092190,0.705376,0.301724,0.233768,0.000797,2279.69,64,32,0.3,32,0.5,0.05,0.662,0.110,1.4409,0.5521,1.2611,0.0399,0.5332,1.1674,0.4996,0.7094,0.753,0.902,0.763,0.906,0.828,0.734,0.744,0.508,4.070,2.247,3.589,0.249,1.493,3.154,1.156,1.279
default,27,1.115763,0.604190,0.306153,0.224817,0.000796,2392.86,64,32,0.3,32,0.5,0.05,0.571,0.114,1.4002,0.5108,1.1999,0.0371,0.5318,1.1113,0.5362,0.6415,0.634,0.673,0.723,0.953,0.777,0.678,0.567,0.615,3.413,1.005,3.734,0.259,1.305,2.877,0.943,1.331
default,28,1.056973,0.840462,0.299302,0.226791,0.000796,2491.11,64,32,0.3,32,0.5,0.05,0.779,0.108,1.3786,0.5171,1.1828,0.0384,0.6299,1.1966,0.4737,0.5998,0.804,0.913,0.914,0.946,0.813,0.824,0.802,0.754,4.325,1.892,4.981,0.341,1.780,4.000,1.303,1.581
default,29,1.021385,0.657241,0.298861,0.232161,0.000796,2589.08,64,32,0.3,32,0.5,0.05,0.684,0.115,1.3698,0.5089,1.2243,0.0360,0.5583,1.0980,0.6191,0.7145,0.821,0.823,0.728,0.841,0.918,0.827,0.623,0.516,4.299,1.377,3.298,0.229,2.059,3.870,1.323,1.478
default,30,1.028282,0.958287,0.295647,0.247437,0.000795,2708.32,64,32,0.3,32,0.5,0.05,0.754,0.095,1.5156,0.5343,1.2510,0.0909,0.6174,1.1836,0.5958,0.6318,0.762,0.779,0.830,0.624,0.809,0.824,0.649,0.629,4.517,1.329,4.478,0.457,1.560,4.102,1.361,1.544
default,31,1.015051,0.726491,0.292689,0.234369,0.000795,2810.21,64,32,0.3,32,0.5,0.05,0.678,0.111,1.3783,0.5039,1.2252,0.0401,0.5262,1.2239,0.6604,0.6434,0.773,0.837,0.797,0.959,0.872,0.731,0.530,0.596,3.923,1.589,3.820,0.322,1.681,3.516,1.221,1.404
default,32,1.004703,0.691975,0.294917,0.243891,0.000795,2916.55,64,32,0.3,32,0.5,0.05,0.664,0.114,1.3399,0.5108,1.2963,0.0632,0.5870,1.3173,0.6277,0.6419,0.780,0.797,0.734,0.695,0.734,0.678,0.577,0.580,4.038,1.357,4.065,0.269,1.431,3.677,1.223,1.365
default,33,0.994356,0.663442,0.290280,0.236929,0.000794,3014.81,64,32,0.3,32,0.5,0.05,0.646,0.113,1.3535,0.8515,1.2259,0.0466,0.5288,1.0943,0.5135,0.5974,0.794,0.372,0.711,0.875,0.869,0.781,0.739,0.713,4.138,1.334,3.513,0.294,1.607,3.200,1.226,1.453
default,34,0.984906,1.284069,0.290528,0.226337,0.000794,3120.23,64,32,0.3,32,0.5,0.05,0.863,0.099,1.3029,0.5666,1.1889,0.0421,0.5440,1.2003,0.4944,0.6368,0.845,0.658,0.874,0.988,0.859,0.874,0.874,0.737,4.743,1.730,4.710,0.468,1.886,4.567,1.867,2.044
default,35,0.968494,0.721471,0.288747,0.248723,0.000793,3230.90,64,32,0.3,32,0.5,0.05,0.661,0.111,1.3821,0.7299,1.2213,0.0918,0.6316,1.1938,0.5566,0.5933,0.731,0.696,0.720,0.339,0.677,0.728,0.792,0.709,3.835,1.615,3.739,0.304,1.487,3.336,1.383,1.367
default,36,0.955751,0.635731,0.286348,0.229680,0.000793,3337.01,64,32,0.3,32,0.5,0.05,0.656,0.116,1.3607,0.6372,1.1676,0.0446,0.5999,1.1416,0.5143,0.5828,0.769,0.564,0.856,0.829,0.757,0.769,0.718,0.680,3.842,1.359,4.402,0.231,1.445,3.349,1.173,1.449
default,37,0.962244,0.753542,0.284367,0.241295,0.000792,3440.09,64,32,0.3,32,0.5,0.05,0.631,0.116,1.3055,0.5339,1.1936,0.0426,0.5552,1.4315,0.5153,0.7864,0.715,0.782,0.763,0.905,0.720,0.550,0.771,0.435,3.308,1.423,3.511,0.255,1.334,4.035,1.257,1.301
default,38,0.915655,0.761208,0.280910,0.244042,0.000792,3538.39,64,32,0.3,32,0.5,0.05,0.663,0.118,1.2897,0.6304,1.2812,0.0447,0.6263,1.1221,0.6140,0.7583,0.747,0.544,0.734,0.881,0.711,0.793,0.698,0.598,3.741,1.385,3.687,0.217,1.586,3.353,1.468,1.830
default,39,0.927233,0.771834,0.280421,0.223899,0.000791,3636.24,64,32,0.3,32,0.5,0.05,0.607,0.117,1.3624,0.5021,1.1904,0.0381,0.5871,1.1844,0.4875,0.5940,0.682,0.767,0.669,0.926,0.729,0.680,0.730,0.656,3.730,1.274,3.240,0.249,1.396,3.453,1.174,1.331
default,40,0.925139,0.851456,0.282606,0.251639,0.000791,3739.56,64,32,0.3,32,0.5,0.05,0.700,0.108,1.2992,0.5951,1.4357,0.0481,0.6586,1.2515,0.6674,0.6396,0.746,0.736,0.651,0.941,0.760,0.746,0.674,0.711,3.727,1.442,3.946,0.355,1.491,3.908,1.574,1.507
default,41,0.897540,0.939731,0.277679,0.237859,0.000790,3831.08,64,32,0.3,32,0.5,0.05,0.669,0.114,1.4421,0.5197,1.2809,0.0475,0.5672,1.3630,0.4714,0.6338,0.643,0.829,0.731,0.919,0.813,0.660,0.819,0.706,3.357,1.448,3.909,0.282,1.515,3.806,1.361,1.587
default,42,0.886682,1.104212,0.276843,0.237200,0.000790,3945.80,64,32,0.3,32,0.5,0.05,0.767,0.111,1.3446,0.5597,1.2156,0.0551,0.5593,1.2348,0.5544,0.6948,0.815,0.671,0.833,0.955,0.835,0.807,0.689,0.601,4.548,1.507,4.366,0.375,1.667,4.081,1.447,1.831
default,43,0.888086,0.714564,0.280053,0.241435,0.000789,4052.67,64,32,0.3,32,0.5,0.05,0.756,0.115,1.4011,0.5963,1.2156,0.0540,0.6143,1.2535,0.5409,0.6641,0.810,0.824,0.766,0.674,0.829,0.753,0.853,0.797,4.428,1.866,3.688,0.250,1.753,3.604,1.974,2.028
default,44,0.849630,0.871683,0.275283,0.237648,0.000789,4163.36,64,32,0.3,32,0.5,0.05,0.733,0.114,1.2923,0.6093,1.2420,0.0966,0.5573,1.2272,0.5070,0.5869,0.830,0.742,0.779,0.370,0.876,0.793,0.822,0.717,4.444,1.546,3.764,0.278,1.897,3.849,1.576,1.721
default,45,0.862842,1.543188,0.276557,0.296166,0.000788,4280.61,64,32,0.3,32,0.5,0.05,0.872,0.112,1.3825,0.9527,1.6964,0.0612,0.7313,1.4586,0.8008,0.6216,0.842,0.264,0.647,0.901,0.788,0.755,0.448,0.661,4.917,1.871,4.791,0.323,2.131,4.936,1.796,1.966
default,46,0.867070,0.864342,0.274406,0.254636,0.000787,4374.36,64,32,0.3,32,0.5,0.05,0.659,0.117,1.5798,0.5621,1.2917,0.0633,0.5558,1.4691,0.4778,0.7414,0.636,0.747,0.647,0.651,0.822,0.585,0.746,0.554,3.966,1.670,3.103,0.240,1.588,3.422,1.348,1.766
default,47,0.840297,0.844776,0.270306,0.246798,0.000787,4467.93,64,32,0.3,32,0.5,0.05,0.722,0.116,1.5581,0.5604,1.2658,0.0856,0.5899,1.3447,0.5138,0.5546,0.681,0.645,0.786,0.517,0.836,0.737,0.845,0.813,4.329,1.406,4.266,0.265,1.785,3.559,1.597,1.642
default,48,0.822555,0.791621,0.269271,0.257080,0.000786,4565.59,64,32,0.3,32,0.5,0.05,0.624,0.116,1.4850,0.5534,1.3946,0.0621,0.6882,1.3252,0.5301,0.7155,0.637,0.769,0.650,0.802,0.605,0.640,0.636,0.522,3.977,1.329,3.548,0.225,1.439,3.382,1.155,1.368
default,49,0.782371,1.120908,0.267113,0.243841,0.000785,4661.76,64,32,0.3,32,0.5,0.05,0.785,0.113,1.3017,0.5333,1.1808,0.0987,0.5568,1.2285,0.5710,0.7714,0.814,0.784,0.826,0.584,0.802,0.859,0.826,0.628,4.457,1.600,4.132,0.314,1.720,4.346,1.843,1.952
default,50,0.820906,1.360529,0.269431,0.256425,0.000785,4779.95,64,32,0.3,32,0.5,0.05,0.738,0.110,1.3659,0.6004,1.3324,0.0731,0.6572,1.3197,0.6269,0.6853,0.739,0.589,0.706,0.742,0.594,0.702,0.598,0.570,4.443,1.515,4.094,0.338,1.633,3.682,1.538,1.832
default,51,0.802677,0.692683,0.267222,0.231497,0.000784,4893.94,64,32,0.3,32,0.5,0.05,0.697,0.113,1.2987,0.5145,1.1896,0.0955,0.5956,1.1851,0.4902,0.5926,0.829,0.701,0.754,0.523,0.711,0.784,0.885,0.783,4.375,1.237,3.413,0.291,1.624,3.716,1.789,1.661
default,52,0.756279,1.056020,0.263848,0.247821,0.000783,5011.01,64,32,0.3,32,0.5,0.05,0.758,0.108,1.3023,0.5240,1.3531,0.1309,0.5759,1.2255,0.5703,0.6115,0.790,0.863,0.769,0.484,0.759,0.854,0.595,0.741,4.212,1.688,3.993,0.404,1.667,4.272,1.437,1.740
default,53,0.767941,0.831800,0.267605,0.235006,0.000783,5129.46,64,32,0.3,32,0.5,0.05,0.689,0.116,1.3057,0.5310,1.3147,0.0547,0.5472,1.2500,0.6290,0.5498,0.801,0.830,0.733,0.894,0.849,0.717,0.734,0.782,4.058,1.706,3.790,0.248,1.706,3.093,1.741,1.526
default,54,0.753108,0.674556,0.265128,0.253902,0.000782,5248.14,64,32,0.3,32,0.5,0.05,0.594,0.119,1.3340,0.7376,1.3017,0.0448,0.6030,1.2029,0.7365,0.6700,0.723,0.499,0.650,0.812,0.730,0.683,0.534,0.519,3.541,1.384,3.208,0.172,1.519,2.990,1.372,1.375
default,55,0.713051,0.697598,0.263461,0.227777,0.000781,5344.60,64,32,0.3,32,0.5,0.05,0.622,0.120,1.4362,0.5089,1.2001,0.0444,0.5915,1.1919,0.4953,0.5801,0.610,0.830,0.717,0.756,0.677,0.700,0.810,0.675,3.545,1.555,3.426,0.183,1.442,3.354,1.437,1.351
default,56,0.763678,0.959604,0.260298,0.240871,0.000781,5439.00,64,32,0.3,32,0.5,0.05,0.614,0.114,1.3393,0.5108,1.4844,0.0581,0.5619,1.3113,0.5088,0.5906,0.645,0.695,0.608,0.824,0.755,0.709,0.676,0.630,3.017,1.235,3.837,0.257,1.422,3.498,1.229,1.394
default,57,0.683198,0.882160,0.257026,0.253817,0.000780,5556.33,64,32,0.3,32,0.5,0.05,0.643,0.118,1.2835,0.8834,1.3941,0.0525,0.6803,1.1432,0.5740,0.5887,0.747,0.271,0.614,0.711,0.722,0.769,0.680,0.665,3.728,1.448,3.470,0.184,1.678,3.533,1.399,1.448
default,58,0.680825,0.796622,0.254834,0.244900,0.000779,5672.27,64,32,0.3,32,0.5,0.05,0.637,0.113,1.2821,0.5071,1.3234,0.1143,0.5851,1.2324,0.5396,0.6692,0.742,0.769,0.696,0.629,0.835,0.746,0.782,0.691,3.444,1.364,3.011,0.324,1.612,3.183,1.499,1.707
default,59,0.688776,0.742119,0.256533,0.233064,0.000778,5788.22,64,32,0.3,32,0.5,0.05,0.569,0.117,1.3004,0.5178,1.1897,0.1090,0.6112,1.1429,0.5206,0.5658,0.703,0.669,0.677,0.352,0.717,0.698,0.621,0.643,3.352,1.196,3.059,0.231,1.554,3.179,0.994,1.237
default,60,0.660277,1.007624,0.254788,0.247924,0.000777,5898.05,64,32,0.3,32,0.5,0.05,0.671,0.115,1.4066,0.6060,1.2323,0.0653,0.5966,1.2041,0.5579,0.7850,0.674,0.664,0.711,0.807,0.885,0.764,0.724,0.404,3.840,1.509,3.363,0.245,2.043,3.590,1.394,1.419
default,61,0.634524,1.323448,0.247919,0.274923,0.000777,6015.08,64,32,0.3,32,0.5,0.05,0.701,0.114,1.3956,0.7887,1.3229,0.0576,0.6446,1.3299,0.8618,0.7290,0.681,0.445,0.736,0.936,0.723,0.683,0.355,0.775,3.776,1.386,3.812,0.271,1.778,3.540,1.437,2.071
default,62,0.645294,0.634861,0.251294,0.223528,0.000776,6131.16,64,32,0.3,32,0.5,0.05,0.582,0.118,1.2720,0.4832,1.2631,0.0493,0.5413,1.1501,0.4922,0.6369,0.750,0.784,0.721,0.800,0.744,0.723,0.730,0.641,3.622,1.200,3.357,0.196,1.323,3.166,1.125,1.341
default,63,0.690832,0.863766,0.246687,0.242661,0.000775,6225.97,64,32,0.3,32,0.5,0.05,0.640,0.115,1.3322,0.5062,1.3000,0.0621,0.5827,1.3660,0.5408,0.6766,0.720,0.816,0.726,0.870,0.801,0.642,0.784,0.604,3.593,1.449,3.617,0.211,1.599,3.408,1.390,1.432
default,64,0.574481,0.789643,0.241966,0.238458,0.000774,6342.96,64,32,0.3,32,0.5,0.05,0.598,0.117,1.2754,0.5195,1.2519,0.0655,0.6338,1.2299,0.5871,0.6407,0.771,0.741,0.713,0.648,0.681,0.739,0.616,0.702,3.608,1.226,3.250,0.166,1.504,3.266,1.179,1.562
default,65,0.569726,1.620523,0.242379,0.302161,0.000773,6460.24,64,32,0.3,32,0.5,0.05,0.693,0.114,1.5240,0.9216,1.4657,0.0852,0.7918,1.4369,0.7107,0.8399,0.677,0.486,0.667,0.802,0.667,0.669,0.693,0.585,3.754,1.688,3.356,0.238,1.900,3.489,1.642,1.782
default,66,0.583660,0.935549,0.239799,0.241146,0.000772,6568.74,64,32,0.3,32,0.5,0.05,0.606,0.114,1.2808,0.5309,1.2981,0.1100,0.5678,1.2865,0.5164,0.5953,0.748,0.706,0.701,0.263,0.689,0.723,0.736,0.729,3.505,1.348,3.322,0.253,1.335,3.351,1.147,1.474
default,67,0.538477,0.830470,0.234994,0.227557,0.000771,6685.73,64,32,0.3,32,0.5,0.05,0.556,0.116,1.3502,0.4984,1.2786,0.0434,0.5498,1.2302,0.5033,0.5876,0.648,0.774,0.667,0.892,0.769,0.669,0.764,0.671,3.344,1.114,3.202,0.188,1.319,3.076,1.114,1.253
default,68,0.516087,0.872149,0.228991,0.238592,0.000770,6779.25,64,32,0.3,32,0.5,0.05,0.574,0.115,1.3459,0.5126,1.3013,0.0650,0.5757,1.2578,0.5327,0.6582,0.611,0.728,0.660,0.808,0.773,0.715,0.792,0.588,2.871,1.183,3.136,0.241,1.448,3.242,1.333,1.303
default,69,0.565480,1.014498,0.232280,0.239598,0.000769,6867.21,64,32,0.3,32,0.5,0.05,0.607,0.114,1.2968,0.5330,1.3302,0.0866,0.5443,1.3356,0.5171,0.5856,0.711,0.680,0.708,0.550,0.753,0.718,0.764,0.751,3.195,1.117,3.488,0.270,1.380,3.386,1.369,1.441
default,70,0.494052,1.094120,0.230035,0.243527,0.000769,6953.60,64,32,0.3,32,0.5,0.05,0.703,0.112,1.3284,0.5938,1.3191,0.0563,0.6085,1.2547,0.5471,0.6708,0.787,0.707,0.730,0.919,0.783,0.806,0.813,0.744,4.002,1.326,3.613,0.279,1.607,4.043,1.557,1.822
default,71,0.536271,0.868162,0.230786,0.233004,0.000768,7043.00,64,32,0.3,32,0.5,0.05,0.575,0.115,1.2461,0.5949,1.2885,0.0656,0.5550,1.2331,0.5176,0.5803,0.724,0.575,0.711,0.862,0.787,0.733,0.771,0.716,3.183,1.078,3.236,0.216,1.419,3.231,1.240,1.368
default,72,0.480843,0.683186,0.226180,0.222562,0.000767,7130.75,64,32,0.3,32,0.5,0.05,0.506,0.118,1.2631,0.5071,1.1498,0.0386,0.5360,1.1120,0.5700,0.6802,0.671,0.759,0.694,0.938,0.809,0.656,0.680,0.450,3.002,1.107,2.786,0.178,1.416,2.507,1.119,1.069
default,73,0.461896,0.807494,0.222061,0.224457,0.000766,7219.59,64,32,0.3,32,0.5,0.05,0.554,0.116,1.2747,0.4786,1.2461,0.0583,0.5339,1.2396,0.4755,0.5989,0.743,0.789,0.741,0.711,0.786,0.721,0.709,0.595,3.506,1.168,3.310,0.179,1.311,3.057,0.998,1.141
default,74,0.459973,0.780762,0.220611,0.230545,0.000765,7306.74,64,32,0.3,32,0.5,0.05,0.567,0.115,1.3227,0.5022,1.2385,0.0506,0.6392,1.2157,0.5168,0.5843,0.706,0.708,0.660,0.936,0.647,0.728,0.688,0.720,3.659,1.094,2.796,0.235,1.374,3.218,1.080,1.350
default,75,0.465303,0.991509,0.217894,0.255375,0.000764,7394.73,64,32,0.3,32,0.5,0.05,0.593,0.117,1.3884,0.7105,1.2438,0.0511,0.7183,1.2471,0.5918,0.7107,0.697,0.582,0.730,0.900,0.697,0.693,0.762,0.577,3.385,1.263,3.322,0.193,1.561,3.010,1.386,1.340
default,76,0.444101,0.813893,0.217427,0.222860,0.000763,7482.13,64,32,0.3,32,0.5,0.05,0.574,0.117,1.2664,0.4933,1.2259,0.0521,0.5228,1.2539,0.4779,0.5883,0.749,0.709,0.728,0.921,0.824,0.714,0.727,0.676,3.495,1.144,3.178,0.197,1.507,3.125,1.081,1.339
default,77,0.481504,1.020455,0.221521,0.263364,0.000762,7570.33,64,32,0.3,32,0.5,0.05,0.662,0.115,1.4504,0.5103,1.8170,0.0637,0.5474,1.4154,0.5949,0.5931,0.740,0.809,0.570,0.902,0.822,0.693,0.657,0.742,4.013,1.342,3.907,0.222,1.547,3.712,1.272,1.425
default,78,0.477114,1.433022,0.216551,0.257213,0.000760,7660.56,64,32,0.3,32,0.5,0.05,0.656,0.108,1.3641,0.5556,1.4426,0.0601,0.5741,1.5082,0.6402,0.6295,0.696,0.689,0.721,0.922,0.767,0.713,0.567,0.754,3.489,1.189,3.786,0.296,1.472,3.876,1.246,1.610
default,79,0.470532,0.837901,0.219033,0.238850,0.000759,7748.54,64,32,0.3,32,0.5,0.05,0.546,0.117,1.4675,0.4964,1.3109,0.0531,0.5821,1.2725,0.5227,0.6247,0.595,0.741,0.618,0.671,0.711,0.704,0.703,0.686,3.224,1.137,2.682,0.176,1.357,3.196,1.084,1.431
default,80,0.454866,0.890709,0.216139,0.251979,0.000758,7837.28,64,32,0.3,32,0.5,0.05,0.572,0.119,1.2980,0.6706,1.2617,0.0562,0.6640,1.2500,0.5705,0.7749,0.718,0.567,0.686,0.900,0.680,0.698,0.707,0.598,3.481,1.277,2.835,0.163,1.477,2.920,1.275,1.541
default,81,0.453994,0.979542,0.213657,0.240397,0.000757,7931.81,64,32,0.3,32,0.5,0.05,0.551,0.115,1.2943,0.5033,1.3401,0.0615,0.5581,1.3813,0.5945,0.5843,0.707,0.726,0.706,0.872,0.759,0.683,0.582,0.671,3.234,1.120,3.197,0.197,1.347,3.136,1.036,1.196
default,82,0.443134,0.778777,0.213529,0.225209,0.000756,8023.21,64,32,0.3,32,0.5,0.05,0.586,0.118,1.2412,0.4677,1.1459,0.0839,0.5313,1.2019,0.4969,0.6528,0.782,0.843,0.755,0.327,0.830,0.726,0.800,0.621,3.666,1.331,3.169,0.167,1.558,2.913,1.233,1.380
default,83,0.392404,1.244867,0.211055,0.258313,0.000755,8115.10,64,32,0.3,32,0.5,0.05,0.623,0.112,1.2570,0.5318,1.3736,0.0695,0.5945,1.5867,0.6446,0.6848,0.783,0.693,0.730,0.736,0.756,0.583,0.761,0.600,3.946,1.042,3.439,0.230,1.412,3.592,1.382,1.367
default,84,0.401264,0.774730,0.213126,0.227339,0.000754,8204.34,64,32,0.3,32,0.5,0.05,0.538,0.120,1.2419,0.5165,1.2093,0.0498,0.6342,1.1598,0.5006,0.6407,0.741,0.761,0.711,0.812,0.681,0.691,0.735,0.608,3.346,1.260,2.885,0.119,1.438,2.715,1.144,1.315
default,85,0.371372,0.804839,0.204628,0.229532,0.000753,8293.76,64,32,0.3,32,0.5,0.05,0.500,0.117,1.2646,0.5299,1.1997,0.0618,0.5465,1.1633,0.4988,0.7171,0.694,0.627,0.644,0.790,0.671,0.686,0.717,0.461,3.142,1.010,2.574,0.196,1.169,2.765,1.040,1.168
default,86,0.416121,0.745907,0.210013,0.223763,0.000752,8384.18,64,32,0.3,32,0.5,0.05,0.585,0.118,1.2822,0.5088,1.2195,0.0583,0.5619,1.2311,0.4666,0.5568,0.759,0.835,0.703,0.759,0.806,0.735,0.810,0.704,3.674,1.475,2.844,0.190,1.526,2.994,1.252,1.342
default,87,0.345391,0.731419,0.202159,0.212820,0.000750,8479.66,64,32,0.3,32,0.5,0.05,0.548,0.117,1.2470,0.4692,1.1776,0.0422,0.5150,1.1509,0.4839,0.5518,0.749,0.769,0.703,0.939,0.775,0.741,0.770,0.678,3.469,1.134,2.858,0.199,1.288,3.071,1.165,1.193
default,88,0.338559,0.678797,0.198159,0.218427,0.000749,8584.28,64,32,0.3,32,0.5,0.05,0.537,0.120,1.2515,0.4888,1.1467,0.0702,0.4977,1.1601,0.5130,0.5687,0.730,0.757,0.694,0.395,0.830,0.750,0.643,0.767,3.221,1.134,2.774,0.151,1.399,3.019,1.018,1.413
default,89,0.336060,0.775583,0.196828,0.234697,0.000748,8680.55,64,32,0.3,32,0.5,0.05,0.563,0.119,1.3383,0.4764,1.3340,0.0398,0.5145,1.2368,0.6083,0.6725,0.726,0.795,0.650,0.895,0.764,0.674,0.635,0.663,3.619,1.169,3.169,0.153,1.311,2.835,1.167,1.459
default,90,0.345498,0.899723,0.200842,0.245732,0.000747,8798.69,64,32,0.3,32,0.5,0.05,0.516,0.115,1.5183,0.5185,1.3150,0.0586,0.5119,1.4459,0.4797,0.6819,0.538,0.727,0.651,0.888,0.777,0.550,0.735,0.472,3.137,1.163,2.821,0.214,1.270,2.528,1.089,1.166
default,91,0.340614,0.786510,0.201455,0.219434,0.000746,8907.90,64,32,0.3,32,0.5,0.05,0.520,0.117,1.2876,0.4817,1.2278,0.0472,0.5040,1.2041,0.4929,0.5666,0.682,0.726,0.680,0.935,0.779,0.693,0.746,0.701,3.212,1.002,2.778,0.205,1.246,2.791,1.101,1.225
default,92,0.343546,0.812406,0.197771,0.248477,0.000744,9006.47,64,32,0.3,32,0.5,0.05,0.497,0.118,1.3545,0.4893,1.2953,0.0608,0.6542,1.2177,0.7462,0.6572,0.598,0.762,0.605,0.841,0.565,0.674,0.393,0.580,2.884,1.083,2.631,0.164,1.254,2.780,1.025,1.183
default,93,0.377084,1.237185,0.201393,0.261179,0.000743,9104.11,64,32,0.3,32,0.5,0.05,0.525,0.114,1.4065,0.5819,1.4294,0.1140,0.5640,1.4089,0.5653,0.6577,0.601,0.665,0.642,0.227,0.726,0.643,0.609,0.592,3.172,1.096,2.862,0.208,1.246,2.843,0.958,1.296
